Type,Title,ID,jp,eng,Furigana,Image,Sound,Update
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0383,あっ　でも本人は　気付いてすらいないのか,But I suppose he doesn't even realize that he did.,あっ　でも 本人[ほんにん]は　 気付[きづ]いてすらいないのか,"<img src=""TokiwoKakeruShojo_1_0.36.41.382.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.38.296-0.36.44.467.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0384,（千昭）君ってさ　この春　うちの学校に来たじゃん？,"Chiaki came to our schooI this spring, right? Yeah.",千昭[ちあき] 君[くん]ってさ　この 春[はる]　うちの 学校[がっこう]に 来[き]たじゃん？,"<img src=""TokiwoKakeruShojo_1_0.36.51.209.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.49.041-0.36.53.377.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0385,いろんな学校　転々としてたんでしょ,I heard he's been transferring schools a lot.,いろんな 学校[がっこう]　 転々[てんてん]としてたんでしょ,"<img src=""TokiwoKakeruShojo_1_0.36.54.562.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.53.378-0.36.55.746.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0386,らしいよ　帰国子女ってウワサ　本当？,Apparently. Are the rumors true about him returning from abroad?,らしいよ　 帰国子女[きこくしじょ]ってウワサ　 本当[ほんとう]？,"<img src=""TokiwoKakeruShojo_1_0.36.57.532.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.55.747-0.36.59.317.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0387,それはない　わりとバカだし　ないんだ,"I dout it. He's not too right, for one. Not true, huh? Not true.",それはない　わりとバカだし　ないんだ,"<img src=""TokiwoKakeruShojo_1_0.37.02.054.jpg"">",[sound:TokiwoKakeruShojo_1_0.36.59.318-0.37.04.789.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0388,前の学校で何かあったのかな　自分で聞けば？,I wonder if something happened to him at his last school?,前[まえ]の 学校[がっこう]で 何[なに]かあったのかな　 自分[じぶん]で 聞[き]けば？,"<img src=""TokiwoKakeruShojo_1_0.37.06.658.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.04.790-0.37.08.526.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0389,メアドとか知らないし　同じクラスでしょ,"Why don't you ask him? 'Cuz, I don't have his email. You're in the same class.",メアドとか 知[し]らないし　 同[おな]じクラスでしょ,"<img src=""TokiwoKakeruShojo_1_0.37.10.179.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.08.527-0.37.11.830.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0390,（真琴）　（千昭）君と仲いいじゃん　そんなこと聞かないよ,But you're really good friends with him. But I wouldn't ask him something like that.,真琴[まこと]　 千昭[ちあき] 君[くん]と 仲[なか]いいじゃん　そんなこと 聞[き]かないよ,"<img src=""TokiwoKakeruShojo_1_0.37.13.916.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.11.831-0.37.16.001.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0391,それに仲よくないし　別に　ウソ,And I wouldn't say we're good friends. That's a lie.,それに 仲[なか]よくないし　 別[べつ]に　ウソ,"<img src=""TokiwoKakeruShojo_1_0.37.17.336.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.16.002-0.37.18.670.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0392,ウソじゃないよ　だって…　うわー！,It's not a lie. I mean...,ウソじゃないよ　だって…　うわー！,"<img src=""TokiwoKakeruShojo_1_0.37.20.790.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.18.671-0.37.22.908.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0393,やめろよお,Stop it!,やめろよお,"<img src=""TokiwoKakeruShojo_1_0.37.31.001.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.29.082-0.37.32.919.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0394,消火器の腹いせよ　やめなよ　もう,"They're getting back at him! Stop it, you guys!",消火器[しょうかき]の 腹[はら]いせよ　やめなよ　もう,"<img src=""TokiwoKakeruShojo_1_0.37.34.470.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.32.920-0.37.36.020.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0395,まだ　やるの？,Are you about done?,まだ　やるの？,"<img src=""TokiwoKakeruShojo_1_0.37.47.567.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.46.567-0.37.48.567.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0396,またな　（高瀬）　じゃあな,"Next time, Takase. See ya.",またな　 高瀬[たかせ]　じゃあな,"<img src=""TokiwoKakeruShojo_1_0.37.53.007.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.51.071-0.37.54.942.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0397,ひでえな　ビショビショだ　大丈夫　（高瀬）君？,"That's pretty bad. You're totally soaked. Are you alI right, Takase?",ひでえな　ビショビショだ　 大丈夫[だいじょうぶ]　 高瀬[たかせ] 君[くん]？,"<img src=""TokiwoKakeruShojo_1_0.37.57.345.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.54.943-0.37.59.746.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0398,昨日はｺｰﾗかけられたぞ　お返しに　ｺｰﾋｰ牛乳かけてやったけどな,They threw cola on me yesterday. But I did manage to throw a latte back.,昨日[きのう]はｺｰﾗかけられたぞ　お 返[かえ]しに　ｺｰﾋｰ 牛乳[ぎゅうにゅう]かけてやったけどな,"<img src=""TokiwoKakeruShojo_1_0.38.02.116.jpg"">",[sound:TokiwoKakeruShojo_1_0.37.59.747-0.38.04.484.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0399,そういうことするから　またやられるんじゃん,They came after you because of that. Right?,そういうことするから　またやられるんじゃん,"<img src=""TokiwoKakeruShojo_1_0.38.05.653.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.04.485-0.38.06.820.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0400,ねえ？　よお　（真琴）！,"Hey, Makoto!",ねえ？　よお　 真琴[まこと]！,"<img src=""TokiwoKakeruShojo_1_0.38.08.756.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.06.821-0.38.10.691.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0401,見たかよ　昨日のナイター　やっぱ　すげえよな　（斎藤）の抑え,Did you watch the night game last night? That Saito sure put the squeeze on.,見[み]たかよ　 昨日[きのう]のナイター　やっぱ　すげえよな　 斎藤[さいとう]の 抑[おさ]え,"<img src=""TokiwoKakeruShojo_1_0.38.13.077.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.10.692-0.38.15.462.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0402,今　目そらしたろ　そらしてないよ,"No, I didn't.",今[いま]　 目[め]そらしたろ　そらしてないよ,"<img src=""TokiwoKakeruShojo_1_0.38.19.067.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.17.500-0.38.20.634.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0403,何たくらんでんだ？　何にも,What are you up to? Nothing.,何[なに]たくらんでんだ？　 何[なん]にも,"<img src=""TokiwoKakeruShojo_1_0.38.21.853.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.20.635-0.38.23.070.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0404,何だよ　言えよ　何たくらんでんだよ,What's going on? Tell me. What's up your sleeve?,何[なに]だよ　 言[い]えよ　 何[なに]たくらんでんだよ,"<img src=""TokiwoKakeruShojo_1_0.38.25.006.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.23.071-0.38.26.940.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0405,何でもないってば！,"I said, nothing!",何[なん]でもないってば！,"<img src=""TokiwoKakeruShojo_1_0.38.28.076.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.26.941-0.38.29.210.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0406,え？どうした？,What's the matter?,え？どうした？,"<img src=""TokiwoKakeruShojo_1_0.38.31.211.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.29.211-0.38.33.211.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0407,（紺野）　お前　何であの時　僕に　天ぷら揚げろって言ったんだよ,"Konno, you...! Why'd you ask me to fry the tempura?",紺野[こんの]　お 前[まえ]　 何[なん]であの 時[とき]　 僕[ぼく]に　 天[てん]ぷら 揚[あ]げろって 言[い]ったんだよ,"<img src=""TokiwoKakeruShojo_1_0.38.39.622.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.36.719-0.38.42.524.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0408,いや　あのまさか　ああなるとは…　お前のせいだ　バカ！,"Uh, well, I didn't think that would happen! This is alI your fault, idiot!",いや　あのまさか　ああなるとは…　お 前[まえ]のせいだ　バカ！,"<img src=""TokiwoKakeruShojo_1_0.38.44.760.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.42.525-0.38.46.995.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0409,ああ？誰がバカだ　グダグダ言ってっと投げっぞ,What?! Who're you calling an idiot?! Keep it up and I'll throw this!,ああ？ 誰[だれ]がバカだ　グダグダ 言[い]ってっと 投[な]げっぞ,"<img src=""TokiwoKakeruShojo_1_0.38.48.914.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.46.996-0.38.50.832.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0410,ちょっと…　おお　投げろよ,Hey. Come on! Pine! Throw it!,ちょっと…　おお　 投[な]げろよ,"<img src=""TokiwoKakeruShojo_1_0.38.52.185.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.50.833-0.38.53.536.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0411,わるい　投げちった,Sorry. Didn't mean to.,わりい　 投[な]げちった,"<img src=""TokiwoKakeruShojo_1_0.38.57.740.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.56.306-0.38.59.174.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0412,バカ！,You idiot!,バカ！,"<img src=""TokiwoKakeruShojo_1_0.39.00.142.jpg"">",[sound:TokiwoKakeruShojo_1_0.38.59.175-0.39.01.109.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0413,失礼な奴だな　人をバカ呼ばわりかよ,That guy's pretty rude. He's calling everyone an idiot.,失礼[しつれい]な 奴[やっこ]だな　 人[ひと]をバカ 呼[よ]ばわりかよ,"<img src=""TokiwoKakeruShojo_1_0.39.03.079.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.01.110-0.39.05.047.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0414,（千昭）も　あたしのこと　バカバカ言うじゃん,You're always calling me an idiot.,千昭[ちあき]も　あたしのこと　バカバカ 言[い]うじゃん,"<img src=""TokiwoKakeruShojo_1_0.39.06.449.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.05.048-0.39.07.850.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0415,俺のは愛情表現だから,"Yeah, but I say it out of love.",俺[おれ]のは 愛情表現[あいじょうひょうげん]だから,"<img src=""TokiwoKakeruShojo_1_0.39.09.101.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.07.851-0.39.10.351.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0416,ツっこめよ　お前　さみーだろ　俺が,Where's your comeback? You're leaving me hanging.,ツっこめよ　お 前[まえ]　さみーだろ　 俺[おれ]が,"<img src=""TokiwoKakeruShojo_1_0.39.15.909.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.14.625-0.39.17.193.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0417,こいつ　今日　調子悪くない？　（早川）さんも　そう思うでしょ,"Isn't she a little off today? Don't you think so, Hayakawa?",こいつ　 今日[きょう]　 調子[ちょうし] 悪[わる]くない？　 早川[はやかわ]さんも　そう 思[おも]うでしょ,"<img src=""TokiwoKakeruShojo_1_0.39.18.812.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.17.194-0.39.20.429.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0418,え？ああ　そうですね　何で敬語？,"Oh, uh... yes, indeed. What's with the polite talk?",え？ああ　そうですね　 何[なん]で 敬語[けいご]？,"<img src=""TokiwoKakeruShojo_1_0.39.22.048.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.20.430-0.39.23.666.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0419,いや　だって　あんまり　しゃべったことないし,"Well, we haven't spoken much before.",いや　だって　あんまり　しゃべったことないし,"<img src=""TokiwoKakeruShojo_1_0.39.25.268.jpg"">",[sound:TokiwoKakeruShojo_1_0.39.23.667-0.39.26.868.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0420,いないよ　何でいねえんだよ？,She's not here. Why isn't she here?,いないよ　 何[なん]でいねえんだよ？,"<img src=""TokiwoKakeruShojo_1_0.40.14.402.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.13.018-0.40.15.786.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0421,何かあった？　あ？ねえよ　何も,Did something happen? Huh? No! Nothing!,何[なに]かあった？　あ？ねえよ　 何[なに]も,"<img src=""TokiwoKakeruShojo_1_0.40.17.722.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.15.787-0.40.19.657.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0422,どうでもいいこと言って　怒らせたんだろ,I bet you said something that pissed her off.,どうでもいいこと 言[い]って　 怒[おこ]らせたんだろ,"<img src=""TokiwoKakeruShojo_1_0.40.20.926.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.19.658-0.40.22.194.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0423,足でかいとか言うなよ　気にしてるんだから,Don't say she's got big feet. She's self-conscious about that.,足[あし]でかいとか 言[い]うなよ　 気[き]にしてるんだから,"<img src=""TokiwoKakeruShojo_1_0.40.23.613.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.22.195-0.40.25.030.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0424,何もねえって,"I said, there was nothing!",何[なに]もねえって,"<img src=""TokiwoKakeruShojo_1_0.40.26.632.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.25.031-0.40.28.233.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0425,ねえよ,Nothing!,ねえよ,"<img src=""TokiwoKakeruShojo_1_0.40.29.234.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.28.234-0.40.30.234.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0426,ねえよな？,At least I don't think so...,ねえよな？,"<img src=""TokiwoKakeruShojo_1_0.40.33.772.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.32.771-0.40.34.772.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0427,投げろよ,Toss it back!,投[な]げろよ,"<img src=""TokiwoKakeruShojo_1_0.40.40.379.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.39.379-0.40.41.379.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0428,考えながら投げらんねえ,I can't throw while I'm thinking.,考[かんが]えながら 投[な]げらんねえ,"<img src=""TokiwoKakeruShojo_1_0.40.45.268.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.44.117-0.40.46.418.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0429,ダメだ…　わっかんねえ,I don't know... I just don't get it.,ダメだ…　わっかんねえ,"<img src=""TokiwoKakeruShojo_1_0.40.52.091.jpg"">",[sound:TokiwoKakeruShojo_1_0.40.50.591-0.40.53.590.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0430,なんだ　（友梨）か,"Oh, it's just Yuri.",なーんだ　 友梨[ゆり]か,"<img src=""TokiwoKakeruShojo_1_0.41.13.414.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.12.413-0.41.14.414.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0431,いいこと？,Something great?,いいこと？,"<img src=""TokiwoKakeruShojo_1_0.41.18.986.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.17.985-0.41.19.986.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0432,はい　うん　うんうん　ちょっと待って　うん,"Hello? Oh, hi. Yeah. Hang on. Yeah... Yeah...",はい　うん　うんうん　ちょっと 待[ま]って　うん,"<img src=""TokiwoKakeruShojo_1_0.41.34.583.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.31.433-0.41.37.733.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0433,何なんだよ,I wonder what it was?,何[なに]なんだよ,"<img src=""TokiwoKakeruShojo_1_0.41.47.916.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.46.916-0.41.48.915.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0434,早く行こう　売り切れちゃうよ,"Hurry, let's go! They're going to selI out!",早[はや]く 行[い]こう　 売り切[うりき]れちゃうよ,"<img src=""TokiwoKakeruShojo_1_0.41.53.906.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.52.455-0.41.55.357.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0435,えっと…　何か今日　調子悪くて,"Umm, I'm not feeling very good today.",えっと…　 何[なに]か 今日[きょう]　 調子[ちょうし] 悪[わる]くて,"<img src=""TokiwoKakeruShojo_1_0.41.56.842.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.55.358-0.41.58.326.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0436,ウソ　保健室行く？　ああ　大丈夫　平気　平気,"What?! You want to go to the nurse's office? Oh! Uh, I'm fine. I'll be okay.",ウソ　 保健室[ほけんしつ] 行[い]く？　ああ　 大丈夫[だいじょうぶ]　 平気[へいき]　 平気[へいき],"<img src=""TokiwoKakeruShojo_1_0.42.00.727.jpg"">",[sound:TokiwoKakeruShojo_1_0.41.58.327-0.42.03.127.mp3],
Anime,The Girl who leapt through Time,A-TokiwoKakeruShojo0437,やめろ　（高瀬）！,"Stop it, Takase!",やめろ　 高瀬[たかせ]！,"<img src=""TokiwoKakeruShojo_1_0.42.46.010.jpg"">",[sound:TokiwoKakeruShojo_1_0.42.44.609-0.42.47.410.mp3],
